女拳聖,無,4,秘技・竜舞拳,敵軍師団にダメージ(微),ダメージ,師団,微,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
アーチボルト,無,4,バリスタ狙撃,敵軍単体にダメージ(大),ダメージ,単体,大,,,,,,,,,,,,,,,,,
レディアーチボルト,無,3,ストレス発散,城壁破壊ダメージ(大),城壁ダメージ,,大,敵軍師団防御値ダウン(１５％),防御値,ダウン,１５％,,,,,,,,,,,,,
バイキングリーダー,無,4,戦士の進軍,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団全能力値ダウン(１５％),全能力値,ダウン,１５％,自軍師団全能力値アップ(１５％),全能力値,アップ,１５％,,,,,,,,,
ハイモンク,無,5,破魔聖拳,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,
ウルティマカノン,無,5,アルティメットカノン,敵軍師団にダメージ(中),ダメージ,師団,中,城壁破壊ダメージ(小),城壁ダメージ,,小,,,,,,,,,,,,,
カオティックカノン,無,5,カオスクライムカノン,敵軍師団にダメージ(大),ダメージ,師団,大,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
ハーバリスト,無,2,薬品天国,自軍師団回復(微),回復,師団,微,バリア効果(微),バリア,,微,,,,,,,,,,,,,
巫女,無,1,オンバサラ,自軍城壁拡張(微),城壁拡張,,微,敵軍師団攻撃値ダウン(５％),攻撃値,ダウン,５％,敵軍師団知力値ダウン(１０％),知力値,ダウン,１０％,,,,,,,,,
司祭,無,3,神への祈り,自軍師団蘇生(微),蘇生,師団,微,自軍師団知力値アップ(１０％),知力値,アップ,１０％,,,,,,,,,,,,,
高司祭,無,4,神からの奇跡,自軍師団蘇生(小),蘇生,師団,小,自軍師団知力値アップ(１５％),知力値,アップ,１５％,,,,,,,,,,,,,
ドラゴンプリースト,無,3,ドラゴンブレス,敵軍師団一列にダメージ(小),ダメージ,一列,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,自軍師団知力値アップ(１５％),知力値,アップ,１５％,,,,,,,,,
ハイエロファント,,4,聖域大結界,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,敵軍師団全能力値ダウン(２０％),全能力値,ダウン,２０％,,,,,,,,,,,,,
ハイプリエステス,無,5,ネメシス・クロス,敵軍師団にダメージ(微),ダメージ,師団,微,自軍師団全能力値アップ(２０％),全能力値,アップ,２０％,,,,,,,,,,,,,
ヴァルキリー,無,3,戦乙女の剣閃,敵軍単体にダメージ(中),ダメージ,単体,中,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
スレイエンジェル,無,2,ツインセイバー,敵軍単体にダメージ(小),ダメージ,単体,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,,,,,,,,,,,,,
ヘブンレイダー,無,3,ダブルセイバー,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
白虎,無,4,聖獣の爪,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍師団攻撃値ダウン(２０％),攻撃値,ダウン,２０％,,,,,,,,,,,,,
イノセントソード,無,4,無慈悲な一刀,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍師団防御値ダウン(２０％),防御値,ダウン,２０％,,,,,,,,,,,,,
シグルズの竜戦士,無,4,邪竜斬破,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
熾天使ミカエル,無,4,神焔斬,敵軍単体にダメージ(大),ダメージ,単体,大,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
天帝梵阿,無,5,風舞・天裂風,敵軍師団にダメージ(大),ダメージ,師団,大,,,,,,,,,,,,,,,,,
ケリュネイア,,5,キュン、キューン,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,フォース増加(中),フォース,増加,中,自軍師団速度値アップ(２５％),速度値,アップ,２５％,,,,,
アレイオーン,無,3,神馬突撃,敵軍単体にダメージ(大),ダメージ,単体,大,,,,,,,,,,,,,,,,,
カオスエンジェル,無,3,ピアッシング,敵軍師団一列にダメージ(小),ダメージ,一列,小,,,,,,,,,,,,,,,,,
ヘブンインペイル,無,4,ペネトレイション,敵軍師団一列にダメージ(中),ダメージ,一列,中,,,,,,,,,,,,,,,,,
青龍,無,5,雷撃雨,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団防御値アップ(２０％),防御値,アップ,２０％,,,,,,,,,,,,,
スルーズの雷騎士,無,4,サンダーレイド,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団速度値アップ(２０％),速度値,アップ,２０％,,,,,,,,,,,,,
エーギル,無,4,エール・ストライク,敵軍単体にダメージ(大),ダメージ,単体,大,自軍師団攻撃値アップ(２５％),攻撃値,アップ,２５％,自軍師団回復(小),回復,師団,小,,,,,,,,,
熾天使メタトロン,無,5,断罪の炎槍,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団攻撃値アップ(４０％),攻撃値,アップ,４０％,,,,,,,,,,,,,
ネプチューン,無,5,海神雷戟,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,,,,,
スプライトシーカー,無,4,雷精放電,敵軍単体にダメージ(小),ダメージ,単体,小,敵軍単体に麻痺付与,麻痺付与,単体,,敵軍師団速度値ダウン(１５％),速度値,ダウン,１５％,,,,,,,,,
朱雀,無,5,再生の炎,敵軍師団にダメージ(微),ダメージ,師団,微,自軍師団蘇生(中),蘇生,師団,中,,,,,,,,,,,,,
ノートスの天弓士,無,4,星天の矢雨,敵軍師団にダメージ(微),ダメージ,師団,微,敵軍師団全能力値ダウン(１０％),全能力値,ダウン,１０％,,,,,,,,,,,,,
熾天使ラファエル,無,5,神霊風,自軍師団回復(大),回復,師団,大,自軍師団知力値アップ(３０％),知力値,アップ,３０％,,,,,,,,,,,,,
熾天使ナハーシュ,無,5,楽園追放X,敵軍全体にダメージ(小),ダメージ,全体,小,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,敵軍全体の強化を解除,強化解除,全体,,戦闘終了まで強化不能,強化不能,,,,,,,
セイレーン,,2,戦の聖歌,フォース増加(小),フォース,増加,小,自軍師団攻撃値アップ(１０％),攻撃値,アップ,１０％,自軍師団知力値アップ(１５％),知力値,アップ,１５％,,,,,,,,,
イノセントチャンター,無,5,零の秘術,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団回復(大),回復,師団,大,,,,,,,,,,,,,
キュベレイ,無,4,大地の恵み,自軍師団回復(大),回復,師団,大,自軍城壁拡張(大),城壁拡張,,大,,,,,,,,,,,,,
アルヴィスの賢者,無,4,究極魔法・アルタール,敵軍師団一列にダメージ(小),ダメージ,一列,小,自軍師団全能力値アップ(１０％),全能力値,アップ,１０％,,,,,,,,,,,,,
グリゴリ,無,4,狂月の消失,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団防御値ダウン(１５％),防御値,ダウン,１５％,,,,,,,,,,,,,
セラフ,無,5,クロス・バニッシュ,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団防御値ダウン(２０％),防御値,ダウン,２０％,,,,,,,,,,,,,
バルデール,無,4,プリティ・バリアー,自軍師団回復(大),回復,師団,大,バリア効果(大),バリア,,大,,,,,,,,,,,,,
応龍,無,5,天渦竜雷,敵軍師団にダメージ(大),ダメージ,師団,大,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
熾天使ラジエル,無,5,セファー・ラジエール,敵軍師団にダメージ(小),ダメージ,師団,小,自軍師団知力値アップ(２５％),知力値,アップ,２５％,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,,,,,,,,,
プルート,無,5,裁きの業火,敵軍師団にダメージ(中),ダメージ,師団,中,敵軍師団全能力値ダウン(３０％),全能力値,ダウン,３０％,,,,,,,,,,,,,
ヴァルファーズ,無,3,勇者の槍,敵軍単体にダメージ(中),ダメージ,単体,中,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
フォルエンジェル,無,4,フォールン・ガード,バリア効果(小),バリア,,小,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
エンジェルナイト,無,4,エンジェリックガード,バリア効果(小),バリア,,小,自軍師団攻撃値アップ(１５％),攻撃値,アップ,１５％,,,,,,,,,,,,,
玄武,無,4,聖なる護甲,自軍城壁拡張(大),城壁拡張,,大,バリア効果(大),バリア,,大,,,,,,,,,,,,,
イノセントシェル,無,5,虚構の防壁,バリア効果(大),バリア,,大,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,,,,,
スレイプニルの神騎士,無,4,神槍アンティオキア,敵軍単体にダメージ(大),ダメージ,単体,大,フォース増加(中),フォース,増加,中,,,,,,,,,,,,,
熾天使ウリエル,無,4,神鎧甲,自軍城壁拡張(大),城壁拡張,,大,バリア効果(大),バリア,,大,,,,,,,,,,,,,
熾天使サンダルフォン,無,4,神鍵の聖域,バリア効果(特),バリア,,特,自軍師団防御値アップ(５０％),防御値,アップ,５０％,,,,,,,,,,,,,
熾天使バベル,無,5,究極なる美の光,バリア効果(特),バリア,,特,自軍城壁拡張(特),城壁拡張,,特,,,,,,,,,,,,,
エインヘリヤル,無,3,戦士の槍,敵軍単体にダメージ(中),ダメージ,単体,中,敵軍師団攻撃値ダウン(１５％),攻撃値,ダウン,１５％,,,,,,,,,,,,,
ドミネーター,,4,堕落の霊光,フォース減少(大),フォース,減少,大,敵軍師団知力値ダウン(２５％),知力値,ダウン,２５％,,,,,,,,,,,,,
アフィストル,,4,使徒の霊光,フォース減少(大),フォース,減少,大,敵軍師団知力値ダウン(２５％),知力値,ダウン,２５％,,,,,,,,,,,,,
リンドヴルム,無,5,魂喰らい,自軍師団回復(大),回復,師団,大,フォース吸収(大),フォース,吸収,大,,,,,,,,,,,,,
イノセントグランツ,無,5,心無き斬舞,敵軍師団にダメージ(中),ダメージ,師団,中,自軍師団全能力値アップ(１０％),全能力値,アップ,１０％,敵軍師団全能力値ダウン(１０％),全能力値,ダウン,１０％,,,,,,,,,
熾天使ザラキエル,無,5,月光医療,自軍師団蘇生(中),蘇生,師団,中,敵軍師団全能力値ダウン(２５％),全能力値,ダウン,２５％,,,,,,,,,,,,,
黒龍王,無,5,黒龍弾,敵軍師団にダメージ(中),ダメージ,師団,中,城壁破壊ダメージ(大),城壁ダメージ,,大,,,,,,,,,,,,,
ウラノス,無,5,天神大轟斧,敵軍師団一列にダメージ(大),ダメージ,一列,大,城壁破壊ダメージ(大),城壁ダメージ,,大,,,,,,,,,,,,,
ファレンクピド,無,3,聖なる癒やし,自軍師団回復(小),回復,師団,小,バリア効果(小),バリア,,小,,,,,,,,,,,,,
クピド,無,4,天使の癒やし,自軍師団回復(小),回復,師団,小,バリア効果(中),バリア,,中,,,,,,,,,,,,,
ヘイズルーン,,2,戦士の旋律,フォース増加(小),フォース,増加,小,自軍師団防御値アップ(１０％),防御値,アップ,１０％,自軍師団知力値アップ(１５％),知力値,アップ,１５％,,,,,,,,,
アマテラス,無,5,太陽の奇跡,自軍師団蘇生(中),蘇生,師団,中,自軍師団の状態異常を回復,状態異常回復,,,自軍師団に１ターン絶対治療付与,絶対治療付与,,,,,,,,,,,
麒麟,無,5,神獣雷閃,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,,,,,
熾天使ガブリエル,無,5,神水恵,敵軍師団一列にダメージ(大),ダメージ,一列,大,自軍師団蘇生(中),蘇生,師団,中,,,,,,,,,,,,,
狂天使サマエル,無,4,呪いの林檎,敵軍師団一列にダメージ(小),ダメージ,一列,小,敵軍師団一列に毒化付与(１０％),毒化付与,一列,１０％,,,,,,,,,,,,,
ホロウワイト,無,4,黒霧の翼,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍単体に毒化付与(２０％),毒化付与,単体,２０％,,,,,,,,,,,,,
嵐神アナト,無,4,嵐神の風舞,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍師団防御値ダウン(１５％),防御値,ダウン,１５％,,,,,,,,,,,,,
ヴァルキリーオルク,無,4,血涙のヴァルキュリア,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍単体に毒化付与(２０％),毒化付与,単体,２０％,フォース吸収(中),フォース,吸収,中,,,,,,,,,
ベルゲルミルオルク,無,4,血涙の毒拳,敵軍単体にダメージ(中),ダメージ,単体,中,城壁破壊ダメージ(中),城壁ダメージ,,中,敵軍全体に毒化付与(２０％),毒化付与,全体,２０％,,,,,,,,,
シグルズオルク,無,5,怨血斬破,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍単体に毒付与(２０％),,単体,,,,,,,,,,,,,,
狂天使ラメエル,無,3,凍て付く世界,自軍師団回復(小),回復,師団,小,敵軍単体に麻痺付与,麻痺付与,単体,,,,,,,,,,,,,,
フォモル,無,4,古の波動,バリア効果(中),バリア,,中,城壁破壊ダメージ(中),城壁ダメージ,,中,,,,,,,,,,,,,
ホロウビースト,無,5,黒霧の爪,敵軍師団一列にダメージ(大),ダメージ,一列,大,敵軍師団一列に毒化付与(２０％),毒化付与,一列,２０％,,,,,,,,,,,,,
ルナラビナス,無,2,銀月一閃,敵軍師団一列にダメージ(中),ダメージ,一列,中,敵軍師団一列に麻痺付与,麻痺付与,一列,,,,,,,,,,,,,,
海神ナハール,無,4,海神の咆哮,敵軍師団一列にダメージ(中),ダメージ,一列,中,自軍師団防御値アップ(１５％),防御値,アップ,１５％,,,,,,,,,,,,,
スルーズオルク,無,5,オルクスサンダー,敵軍単体にダメージ(大),ダメージ,単体,大,敵軍師団速度値ダウン(３０％),速度値,ダウン,３０％,,,,,,,,,,,,,
ホロウレヴナント,,4,黒霧の呪歌,フォース増加(中),フォース,増加,中,敵軍単体に毒化付与(２０％),毒化付与,単体,２０％,,,,,,,,,,,,,
狂天使イブリース,,4,無貌の祈り,敵軍単体に毒化付与(２０％),毒化付与,単体,２０％,フォース増加(大),フォース,増加,大,,,,,,,,,,,,,
ルナデーモン,無,3,銀月魔炎,敵軍全体にダメージ(小),ダメージ,全体,小,フォース減少(大),フォース,減少,大,自軍師団回復(微),回復,師団,微,,,,,,,,,
